1635351188.000000, IBI
388.625000,0.390625
389.046875,0.421875
389.453125,0.406250
389.875000,0.421875
390.296875,0.421875
390.718750,0.421875
391.140625,0.421875
391.578125,0.437500
392.000000,0.421875
392.437500,0.437500
392.875000,0.437500
393.328125,0.453125
393.781250,0.453125
529.984375,0.500000
547.437500,0.468750
630.546875,0.546875
631.093750,0.546875
631.640625,0.546875
632.187500,0.546875
632.734375,0.546875
633.281250,0.546875
741.437500,0.515625
741.937500,0.500000
742.453125,0.515625
742.937500,0.484375
743.437500,0.500000
743.937500,0.500000
744.437500,0.500000
744.937500,0.500000
745.421875,0.484375
745.937500,0.515625
746.453125,0.515625
789.687500,0.531250
790.250000,0.562500
790.828125,0.578125
794.171875,0.531250
794.718750,0.546875
795.250000,0.531250
795.796875,0.546875
796.312500,0.515625
796.843750,0.531250
797.359375,0.515625
797.890625,0.531250
798.406250,0.515625
798.921875,0.515625
808.218750,0.578125
808.796875,0.578125
809.375000,0.578125
809.953125,0.578125
824.187500,0.531250
824.703125,0.515625
825.234375,0.531250
830.984375,0.531250
831.515625,0.531250
832.031250,0.515625
837.859375,0.531250
838.390625,0.531250
838.937500,0.546875
839.453125,0.515625
839.984375,0.531250
840.515625,0.531250
841.046875,0.531250
841.578125,0.531250
842.093750,0.515625
842.609375,0.515625
843.140625,0.531250
843.656250,0.515625
866.265625,0.562500
866.812500,0.546875
867.375000,0.562500
875.093750,0.546875
875.656250,0.562500
876.203125,0.546875
876.750000,0.546875
877.312500,0.562500
877.875000,0.562500
878.421875,0.546875
878.968750,0.546875
879.515625,0.546875
880.078125,0.562500
880.640625,0.562500
881.187500,0.546875
881.750000,0.562500
882.296875,0.546875
882.859375,0.562500
883.421875,0.562500
883.968750,0.546875
940.375000,0.578125
951.656250,0.546875
952.187500,0.531250
952.750000,0.562500
953.312500,0.562500
953.875000,0.562500
962.218750,0.531250
962.765625,0.546875
963.328125,0.562500
963.890625,0.562500
964.453125,0.562500
965.031250,0.578125
965.625000,0.593750
1012.281250,0.546875
1022.984375,0.593750
1023.546875,0.562500
1024.125000,0.578125
1024.703125,0.578125
1025.281250,0.578125
1025.859375,0.578125
1026.421875,0.562500
1026.984375,0.562500
1027.546875,0.562500
1028.093750,0.546875
1028.656250,0.562500
1035.375000,0.578125
1035.937500,0.562500
1036.500000,0.562500
1037.046875,0.546875
1037.609375,0.562500
1038.187500,0.578125
1038.718750,0.531250
1039.281250,0.562500
