1624449676.000000, IBI
56.000000,0.625000
56.625000,0.625000
57.234375,0.609375
57.859375,0.625000
58.453125,0.593750
59.093750,0.640625
59.718750,0.625000
60.343750,0.625000
60.968750,0.625000
61.578125,0.609375
62.218750,0.640625
62.859375,0.640625
63.515625,0.656250
64.140625,0.625000
64.765625,0.625000
65.406250,0.640625
66.078125,0.671875
66.718750,0.640625
67.343750,0.625000
68.000000,0.656250
68.671875,0.671875
69.343750,0.671875
81.531250,0.593750
82.125000,0.593750
82.765625,0.640625
132.812500,0.656250
133.468750,0.656250
138.250000,0.703125
138.921875,0.671875
139.640625,0.718750
140.343750,0.703125
141.046875,0.703125
141.734375,0.687500
142.406250,0.671875
143.109375,0.703125
143.796875,0.687500
144.484375,0.687500
145.140625,0.656250
145.828125,0.687500
146.500000,0.671875
147.203125,0.703125
147.843750,0.640625
148.515625,0.671875
149.203125,0.687500
149.906250,0.703125
150.640625,0.734375
151.312500,0.671875
152.031250,0.718750
152.718750,0.687500
153.453125,0.734375
154.140625,0.687500
154.828125,0.687500
155.500000,0.671875
156.203125,0.703125
156.906250,0.703125
157.609375,0.703125
158.312500,0.703125
170.796875,0.656250
171.468750,0.671875
172.156250,0.687500
172.843750,0.687500
173.531250,0.687500
174.203125,0.671875
175.062500,0.859375
175.750000,0.687500
176.484375,0.734375
177.218750,0.734375
177.906250,0.687500
178.609375,0.703125
179.328125,0.718750
180.046875,0.718750
180.765625,0.718750
181.453125,0.687500
182.156250,0.703125
182.843750,0.687500
183.562500,0.718750
184.265625,0.703125
184.921875,0.656250
185.640625,0.718750
186.343750,0.703125
187.062500,0.718750
187.796875,0.734375
188.500000,0.703125
189.234375,0.734375
189.968750,0.734375
199.062500,0.687500
199.765625,0.703125
200.453125,0.687500
201.140625,0.687500
201.843750,0.703125
202.562500,0.718750
203.265625,0.703125
203.968750,0.703125
204.640625,0.671875
205.343750,0.703125
206.046875,0.703125
206.703125,0.656250
207.406250,0.703125
208.093750,0.687500
208.781250,0.687500
209.468750,0.687500
210.140625,0.671875
210.812500,0.671875
211.531250,0.718750
212.218750,0.687500
212.906250,0.687500
213.609375,0.703125
214.281250,0.671875
215.000000,0.718750
215.718750,0.718750
216.390625,0.671875
217.078125,0.687500
217.781250,0.703125
218.468750,0.687500
219.125000,0.656250
219.812500,0.687500
220.484375,0.671875
221.156250,0.671875
221.843750,0.687500
222.500000,0.656250
223.171875,0.671875
223.859375,0.687500
224.562500,0.703125
225.250000,0.687500
225.921875,0.671875
226.593750,0.671875
227.281250,0.687500
227.968750,0.687500
228.640625,0.671875
229.312500,0.671875
230.015625,0.703125
230.703125,0.687500
231.406250,0.703125
232.093750,0.687500
232.781250,0.687500
233.468750,0.687500
234.171875,0.703125
234.875000,0.703125
235.531250,0.656250
236.218750,0.687500
236.875000,0.656250
237.578125,0.703125
238.250000,0.671875
238.906250,0.656250
239.578125,0.671875
240.250000,0.671875
240.937500,0.687500
241.609375,0.671875
242.281250,0.671875
242.953125,0.671875
243.687500,0.734375
244.390625,0.703125
245.062500,0.671875
245.750000,0.687500
246.468750,0.718750
247.187500,0.718750
247.859375,0.671875
248.531250,0.671875
249.203125,0.671875
249.875000,0.671875
250.546875,0.671875
251.187500,0.640625
251.828125,0.640625
252.484375,0.656250
253.109375,0.625000
253.734375,0.625000
254.375000,0.640625
255.000000,0.625000
255.640625,0.640625
256.281250,0.640625
256.937500,0.656250
257.609375,0.671875
258.234375,0.625000
258.906250,0.671875
259.546875,0.640625
260.218750,0.671875
260.890625,0.671875
261.515625,0.625000
262.156250,0.640625
262.812500,0.656250
263.484375,0.671875
264.156250,0.671875
264.812500,0.656250
265.484375,0.671875
266.203125,0.718750
266.921875,0.718750
267.609375,0.687500
268.296875,0.687500
268.984375,0.687500
269.671875,0.687500
270.343750,0.671875
271.000000,0.656250
271.671875,0.671875
272.312500,0.640625
272.984375,0.671875
273.609375,0.625000
274.250000,0.640625
274.906250,0.656250
275.578125,0.671875
276.250000,0.671875
276.890625,0.640625
277.578125,0.687500
278.250000,0.671875
278.937500,0.687500
279.625000,0.687500
280.312500,0.687500
280.984375,0.671875
281.671875,0.687500
282.359375,0.687500
283.031250,0.671875
283.703125,0.671875
284.359375,0.656250
285.031250,0.671875
285.687500,0.656250
286.343750,0.656250
287.015625,0.671875
287.687500,0.671875
288.359375,0.671875
289.000000,0.640625
289.656250,0.656250
290.484375,0.828125
291.140625,0.656250
291.796875,0.656250
292.421875,0.625000
293.078125,0.656250
293.718750,0.640625
294.406250,0.687500
295.078125,0.671875
295.734375,0.656250
296.406250,0.671875
297.062500,0.656250
297.765625,0.703125
298.437500,0.671875
312.187500,0.671875
312.890625,0.703125
333.140625,0.562500
333.703125,0.562500
334.265625,0.562500
334.843750,0.578125
335.359375,0.515625
335.937500,0.578125
349.218750,0.546875
349.765625,0.546875
350.296875,0.531250
350.843750,0.546875
351.421875,0.578125
365.421875,0.609375
365.953125,0.531250
366.531250,0.578125
397.156250,0.484375
397.796875,0.640625
398.312500,0.515625
529.671875,0.671875
530.281250,0.609375
587.093750,0.640625
587.781250,0.687500
588.437500,0.656250
589.093750,0.656250
589.781250,0.687500
590.437500,0.656250
591.093750,0.656250
591.750000,0.656250
592.406250,0.656250
593.078125,0.671875
633.562500,0.546875
634.125000,0.562500
634.703125,0.578125
635.265625,0.562500
635.828125,0.562500
636.375000,0.546875
636.921875,0.546875
643.828125,0.562500
644.359375,0.531250
644.953125,0.593750
645.484375,0.531250
646.078125,0.593750
646.609375,0.531250
647.187500,0.578125
693.546875,0.593750
694.218750,0.671875
725.781250,0.640625
726.406250,0.625000
727.093750,0.687500
751.875000,0.578125
752.437500,0.562500
753.015625,0.578125
753.562500,0.546875
754.125000,0.562500
754.656250,0.531250
755.203125,0.546875
755.734375,0.531250
756.281250,0.546875
756.812500,0.531250
757.359375,0.546875
757.890625,0.531250
758.453125,0.562500
759.015625,0.562500
759.546875,0.531250
760.093750,0.546875
760.656250,0.562500
761.218750,0.562500
761.781250,0.562500
762.343750,0.562500
762.890625,0.546875
763.484375,0.593750
764.046875,0.562500
764.609375,0.562500
765.171875,0.562500
765.765625,0.593750
