1636420037.000000, IBI
516.359375,0.703125
517.171875,0.812500
537.187500,0.531250
635.281250,0.640625
635.875000,0.593750
636.468750,0.593750
637.078125,0.609375
637.687500,0.609375
638.281250,0.593750
638.890625,0.609375
639.484375,0.593750
640.078125,0.593750
640.687500,0.609375
641.281250,0.593750
669.078125,0.718750
669.875000,0.796875
670.593750,0.718750
671.296875,0.703125
672.062500,0.765625
672.875000,0.812500
673.703125,0.828125
674.515625,0.812500
675.328125,0.812500
676.140625,0.812500
676.828125,0.687500
677.484375,0.656250
678.140625,0.656250
678.890625,0.750000
697.812500,0.812500
716.281250,0.859375
721.437500,0.859375
722.218750,0.781250
723.265625,1.046875
756.390625,0.750000
774.640625,0.359375
809.937500,0.750000
810.812500,0.875000
811.687500,0.875000
812.687500,1.000000
813.468750,0.781250
814.234375,0.765625
815.046875,0.812500
815.937500,0.890625
816.593750,0.656250
817.484375,0.890625
818.234375,0.750000
818.968750,0.734375
819.875000,0.906250
820.765625,0.890625
821.562500,0.796875
822.343750,0.781250
823.203125,0.859375
824.093750,0.890625
824.875000,0.781250
825.687500,0.812500
826.625000,0.937500
827.484375,0.859375
828.312500,0.828125
829.234375,0.921875
829.984375,0.750000
830.765625,0.781250
831.453125,0.687500
835.968750,0.812500
836.859375,0.890625
837.640625,0.781250
838.375000,0.734375
839.140625,0.765625
839.921875,0.781250
840.609375,0.687500
841.312500,0.703125
842.046875,0.734375
842.843750,0.796875
843.578125,0.734375
844.343750,0.765625
845.203125,0.859375
846.078125,0.875000
846.906250,0.828125
847.796875,0.890625
848.687500,0.890625
849.531250,0.843750
850.296875,0.765625
851.078125,0.781250
851.937500,0.859375
852.750000,0.812500
853.531250,0.781250
854.375000,0.843750
855.281250,0.906250
856.093750,0.812500
856.953125,0.859375
857.828125,0.875000
858.734375,0.906250
859.562500,0.828125
860.359375,0.796875
861.312500,0.953125
862.109375,0.796875
862.937500,0.828125
867.609375,0.703125
868.359375,0.750000
869.265625,0.906250
874.031250,0.781250
874.875000,0.843750
875.843750,0.968750
876.796875,0.953125
877.781250,0.984375
878.843750,1.062500
879.703125,0.859375
880.625000,0.921875
881.609375,0.984375
882.546875,0.937500
883.515625,0.968750
884.453125,0.937500
885.375000,0.921875
886.375000,1.000000
887.218750,0.843750
888.093750,0.875000
889.000000,0.906250
889.984375,0.984375
890.812500,0.828125
891.671875,0.859375
892.562500,0.890625
