datatime,acc_x,acc_y,acc_z
2021-11-08 23:27:04.968750-05:00,-12,-26,7
2021-11-08 23:27:05-05:00,-13,-23,17
2021-11-08 23:27:05.031250-05:00,-6,-23,25
2021-11-08 23:27:05.062500-05:00,-17,-31,46
2021-11-08 23:27:05.093750-05:00,-31,-39,56
2021-11-08 23:27:05.125000-05:00,-25,-39,61
2021-11-08 23:27:05.156250-05:00,-14,-37,70
2021-11-08 23:27:05.187500-05:00,-14,-38,70
2021-11-08 23:27:05.218750-05:00,-12,-40,68
2021-11-08 23:27:05.250000-05:00,-8,-39,62
2021-11-08 23:27:05.281250-05:00,-5,-34,54
2021-11-08 23:27:05.312500-05:00,-3,-29,50
2021-11-08 23:27:05.343750-05:00,-6,-29,48
2021-11-08 23:27:05.375000-05:00,-3,-27,45
2021-11-08 23:27:05.406250-05:00,-2,-27,47
2021-11-08 23:27:05.437500-05:00,-3,-25,46
2021-11-08 23:27:05.468750-05:00,-3,-24,45
2021-11-08 23:27:05.500000-05:00,-4,-15,45
2021-11-08 23:27:05.531250-05:00,-5,-18,47
2021-11-08 23:27:05.562500-05:00,-7,-19,47
2021-11-08 23:27:05.593750-05:00,-9,-21,47
2021-11-08 23:27:05.625000-05:00,-10,-21,48
2021-11-08 23:27:05.656250-05:00,-10,-21,50
2021-11-08 23:27:05.687500-05:00,-12,-19,48
2021-11-08 23:27:05.718750-05:00,-14,-26,59
2021-11-08 23:27:05.750000-05:00,-14,-31,67
2021-11-08 23:27:05.781250-05:00,-14,-28,61
2021-11-08 23:27:05.812500-05:00,-12,-21,56
2021-11-08 23:27:05.843750-05:00,-11,-19,58
2021-11-08 23:27:05.875000-05:00,-7,-14,58
2021-11-08 23:27:05.906250-05:00,-2,-12,56
2021-11-08 23:27:05.937500-05:00,-3,-14,58
2021-11-08 23:27:05.968750-05:00,-12,-17,57
2021-11-08 23:27:06-05:00,-15,-19,57
2021-11-08 23:27:06.031250-05:00,-17,-21,57
2021-11-08 23:27:06.062500-05:00,-16,-21,58
2021-11-08 23:27:06.093750-05:00,-15,-20,58
2021-11-08 23:27:06.125000-05:00,-12,-19,58
2021-11-08 23:27:06.156250-05:00,-9,-17,57
2021-11-08 23:27:06.187500-05:00,-7,-17,61
2021-11-08 23:27:06.218750-05:00,-7,-18,61
2021-11-08 23:27:06.250000-05:00,-8,-17,62
2021-11-08 23:27:06.281250-05:00,-8,-18,62
2021-11-08 23:27:06.312500-05:00,-5,-18,63
2021-11-08 23:27:06.343750-05:00,-6,-16,64
2021-11-08 23:27:06.375000-05:00,-5,-16,61
2021-11-08 23:27:06.406250-05:00,-5,-13,62
2021-11-08 23:27:06.437500-05:00,-6,-15,58
2021-11-08 23:27:06.468750-05:00,-2,-29,8
2021-11-08 23:27:06.500000-05:00,-1,-10,62
2021-11-08 23:27:06.531250-05:00,-1,-12,60
2021-11-08 23:27:06.562500-05:00,-4,-8,58
2021-11-08 23:27:06.593750-05:00,-5,-9,58
2021-11-08 23:27:06.625000-05:00,-2,-11,62
2021-11-08 23:27:06.656250-05:00,-5,-8,66
2021-11-08 23:27:06.687500-05:00,-11,-7,75
2021-11-08 23:27:06.718750-05:00,-7,-16,71
2021-11-08 23:27:06.750000-05:00,22,-42,55
2021-11-08 23:27:06.781250-05:00,-10,-20,47
2021-11-08 23:27:06.812500-05:00,-6,-14,56
2021-11-08 23:27:06.843750-05:00,-9,-13,55
2021-11-08 23:27:06.875000-05:00,-10,-12,56
2021-11-08 23:27:06.906250-05:00,-8,-14,60
2021-11-08 23:27:06.937500-05:00,-9,-15,63
2021-11-08 23:27:06.968750-05:00,-10,-17,63
2021-11-08 23:27:07-05:00,-9,-18,62
2021-11-08 23:27:07.031250-05:00,-7,-17,63
2021-11-08 23:27:07.062500-05:00,-7,-16,61
2021-11-08 23:27:07.093750-05:00,-6,-15,59
2021-11-08 23:27:07.125000-05:00,-6,-16,58
2021-11-08 23:27:07.156250-05:00,-6,-16,58
2021-11-08 23:27:07.187500-05:00,-6,-18,59
2021-11-08 23:27:07.218750-05:00,-8,-20,58
2021-11-08 23:27:07.250000-05:00,-9,-20,59
2021-11-08 23:27:07.281250-05:00,-9,-20,59
2021-11-08 23:27:07.312500-05:00,-9,-20,57
2021-11-08 23:27:07.343750-05:00,-9,-19,58
2021-11-08 23:27:07.375000-05:00,-9,-19,59
2021-11-08 23:27:07.406250-05:00,-9,-17,58
2021-11-08 23:27:07.437500-05:00,-11,-17,59
2021-11-08 23:27:07.468750-05:00,-10,-17,60
2021-11-08 23:27:07.500000-05:00,-10,-17,60
2021-11-08 23:27:07.531250-05:00,-10,-17,60
2021-11-08 23:27:07.562500-05:00,-12,-17,59
2021-11-08 23:27:07.593750-05:00,-13,-16,58
2021-11-08 23:27:07.625000-05:00,-14,-17,58
2021-11-08 23:27:07.656250-05:00,-14,-19,59
2021-11-08 23:27:07.687500-05:00,-14,-19,58
2021-11-08 23:27:07.718750-05:00,-14,-20,58
2021-11-08 23:27:07.750000-05:00,-13,-20,59
2021-11-08 23:27:07.781250-05:00,-14,-21,58
2021-11-08 23:27:07.812500-05:00,-14,-21,58
2021-11-08 23:27:07.843750-05:00,-14,-22,60
2021-11-08 23:27:07.875000-05:00,-16,-24,57
2021-11-08 23:27:07.906250-05:00,-15,-24,56
2021-11-08 23:27:07.937500-05:00,-15,-22,54
2021-11-08 23:27:07.968750-05:00,-15,-22,53
2021-11-08 23:27:08-05:00,-15,-25,55
2021-11-08 23:27:08.031250-05:00,-15,-26,56
2021-11-08 23:27:08.062500-05:00,-16,-27,54
2021-11-08 23:27:08.093750-05:00,-18,-28,53
2021-11-08 23:27:08.125000-05:00,-18,-28,54
2021-11-08 23:27:08.156250-05:00,-22,-28,50
2021-11-08 23:27:08.187500-05:00,-21,-27,49
2021-11-08 23:27:08.218750-05:00,-20,-28,50
2021-11-08 23:27:08.250000-05:00,-22,-29,49
2021-11-08 23:27:08.281250-05:00,-22,-33,50
2021-11-08 23:27:08.312500-05:00,-26,-39,50
2021-11-08 23:27:08.343750-05:00,-24,-41,50
2021-11-08 23:27:08.375000-05:00,-18,-43,51
2021-11-08 23:27:08.406250-05:00,-20,-44,49
2021-11-08 23:27:08.437500-05:00,-27,-41,38
2021-11-08 23:27:08.468750-05:00,-23,-38,37
2021-11-08 23:27:08.500000-05:00,-21,-37,42
2021-11-08 23:27:08.531250-05:00,-30,-36,40
2021-11-08 23:27:08.562500-05:00,-30,-36,43
2021-11-08 23:27:08.593750-05:00,-28,-36,50
2021-11-08 23:27:08.625000-05:00,-29,-36,50
2021-11-08 23:27:08.656250-05:00,-26,-33,48
2021-11-08 23:27:08.687500-05:00,-25,-31,48
2021-11-08 23:27:08.718750-05:00,-27,-28,46
2021-11-08 23:27:08.750000-05:00,-29,-29,48
2021-11-08 23:27:08.781250-05:00,-26,-29,50
2021-11-08 23:27:08.812500-05:00,-26,-32,52
2021-11-08 23:27:08.843750-05:00,-28,-32,49
2021-11-08 23:27:08.875000-05:00,-28,-29,45
2021-11-08 23:27:08.906250-05:00,-26,-33,51
2021-11-08 23:27:08.937500-05:00,-24,-34,51
2021-11-08 23:27:08.968750-05:00,-26,-29,38
2021-11-08 23:27:09-05:00,-26,-27,38
2021-11-08 23:27:09.031250-05:00,-27,-30,46
2021-11-08 23:27:09.062500-05:00,-28,-33,50
2021-11-08 23:27:09.093750-05:00,-34,-40,49
2021-11-08 23:27:09.125000-05:00,-36,-41,48
2021-11-08 23:27:09.156250-05:00,-33,-35,48
2021-11-08 23:27:09.187500-05:00,-33,-29,47
2021-11-08 23:27:09.218750-05:00,-33,-25,44
2021-11-08 23:27:09.250000-05:00,-35,-22,42
2021-11-08 23:27:09.281250-05:00,-36,-22,44
2021-11-08 23:27:09.312500-05:00,-35,-24,48
2021-11-08 23:27:09.343750-05:00,-36,-26,48
2021-11-08 23:27:09.375000-05:00,-36,-28,48
2021-11-08 23:27:09.406250-05:00,-37,-31,49
2021-11-08 23:27:09.437500-05:00,-34,-32,51
2021-11-08 23:27:09.468750-05:00,-30,-34,49
2021-11-08 23:27:09.500000-05:00,-23,-40,47
2021-11-08 23:27:09.531250-05:00,-33,-36,48
2021-11-08 23:27:09.562500-05:00,-42,-36,51
2021-11-08 23:27:09.593750-05:00,-32,-61,59
2021-11-08 23:27:09.625000-05:00,-46,-87,42
2021-11-08 23:27:09.656250-05:00,-46,-61,26
2021-11-08 23:27:09.687500-05:00,-32,-37,0
2021-11-08 23:27:09.718750-05:00,-23,-27,0
2021-11-08 23:27:09.750000-05:00,-47,28,-4
2021-11-08 23:27:09.781250-05:00,-61,34,0
2021-11-08 23:27:09.812500-05:00,-65,57,25
2021-11-08 23:27:09.843750-05:00,-60,36,36
2021-11-08 23:27:09.875000-05:00,-67,30,40
2021-11-08 23:27:09.906250-05:00,-67,13,65
2021-11-08 23:27:09.937500-05:00,-64,8,76
2021-11-08 23:27:09.968750-05:00,-83,-29,57
2021-11-08 23:27:10-05:00,-87,-72,33
2021-11-08 23:27:10.031250-05:00,-75,-89,41
2021-11-08 23:27:10.062500-05:00,-84,-128,5
2021-11-08 23:27:10.093750-05:00,-65,-128,-9
2021-11-08 23:27:10.125000-05:00,-10,-81,9
2021-11-08 23:27:10.156250-05:00,-14,-68,24
2021-11-08 23:27:10.187500-05:00,-38,-72,7
2021-11-08 23:27:10.218750-05:00,-36,-67,-3
2021-11-08 23:27:10.250000-05:00,-25,-65,-8
2021-11-08 23:27:10.281250-05:00,-10,-49,2
2021-11-08 23:27:10.312500-05:00,-10,-37,4
2021-11-08 23:27:10.343750-05:00,-12,-17,6
2021-11-08 23:27:10.375000-05:00,-11,-11,8
2021-11-08 23:27:10.406250-05:00,-11,4,6
2021-11-08 23:27:10.437500-05:00,-17,14,15
2021-11-08 23:27:10.468750-05:00,-23,7,25
2021-11-08 23:27:10.500000-05:00,-39,14,40
2021-11-08 23:27:10.531250-05:00,-43,16,51
2021-11-08 23:27:10.562500-05:00,-42,24,70
2021-11-08 23:27:10.593750-05:00,-46,22,72
2021-11-08 23:27:10.625000-05:00,-35,14,76
2021-11-08 23:27:10.656250-05:00,-34,5,82
2021-11-08 23:27:10.687500-05:00,-36,-6,80
2021-11-08 23:27:10.718750-05:00,-33,-25,89
2021-11-08 23:27:10.750000-05:00,-33,-31,81
2021-11-08 23:27:10.781250-05:00,-29,-34,71
2021-11-08 23:27:10.812500-05:00,-33,-34,63
2021-11-08 23:27:10.843750-05:00,-24,-29,55
2021-11-08 23:27:10.875000-05:00,-27,-24,45
2021-11-08 23:27:10.906250-05:00,-26,-20,44
2021-11-08 23:27:10.937500-05:00,-22,-17,50
2021-11-08 23:27:10.968750-05:00,-28,-15,47
2021-11-08 23:27:11-05:00,-23,-10,48
2021-11-08 23:27:11.031250-05:00,-20,-9,46
2021-11-08 23:27:11.062500-05:00,-18,-2,42
2021-11-08 23:27:11.093750-05:00,-18,-1,40
2021-11-08 23:27:11.125000-05:00,-18,-3,42
2021-11-08 23:27:11.156250-05:00,-22,-8,43
2021-11-08 23:27:11.187500-05:00,-25,-10,43
2021-11-08 23:27:11.218750-05:00,-31,-16,49
2021-11-08 23:27:11.250000-05:00,-35,-10,50
2021-11-08 23:27:11.281250-05:00,-56,-46,115
2021-11-08 23:27:11.312500-05:00,-52,-60,99
2021-11-08 23:27:11.343750-05:00,-50,-51,79
2021-11-08 23:27:11.375000-05:00,-32,-36,57
2021-11-08 23:27:11.406250-05:00,-27,-27,51
2021-11-08 23:27:11.437500-05:00,-18,-10,42
2021-11-08 23:27:11.468750-05:00,-14,-5,37
2021-11-08 23:27:11.500000-05:00,-10,-2,31
2021-11-08 23:27:11.531250-05:00,-10,4,24
2021-11-08 23:27:11.562500-05:00,-12,6,25
2021-11-08 23:27:11.593750-05:00,-10,1,32
2021-11-08 23:27:11.625000-05:00,-9,-2,31
2021-11-08 23:27:11.656250-05:00,-11,-9,36
2021-11-08 23:27:11.687500-05:00,-32,-15,55
2021-11-08 23:27:11.718750-05:00,-43,-62,95
2021-11-08 23:27:11.750000-05:00,-45,-87,90
2021-11-08 23:27:11.781250-05:00,-39,-83,96
2021-11-08 23:27:11.812500-05:00,-42,-59,74
2021-11-08 23:27:11.843750-05:00,-33,-43,56
2021-11-08 23:27:11.875000-05:00,-19,-18,41
2021-11-08 23:27:11.906250-05:00,-18,-10,37
2021-11-08 23:27:11.937500-05:00,-17,-5,27
2021-11-08 23:27:11.968750-05:00,-14,0,22
2021-11-08 23:27:12-05:00,-12,2,22
2021-11-08 23:27:12.031250-05:00,-15,3,23
2021-11-08 23:27:12.062500-05:00,-17,4,22
2021-11-08 23:27:12.093750-05:00,-17,7,22
2021-11-08 23:27:12.125000-05:00,-19,7,24
2021-11-08 23:27:12.156250-05:00,-32,9,35
2021-11-08 23:27:12.187500-05:00,-59,-14,89
2021-11-08 23:27:12.218750-05:00,-70,-43,109
2021-11-08 23:27:12.250000-05:00,-82,-105,123
2021-11-08 23:27:12.281250-05:00,-72,-108,116
2021-11-08 23:27:12.312500-05:00,-46,-56,71
2021-11-08 23:27:12.343750-05:00,-37,-35,55
2021-11-08 23:27:12.375000-05:00,-22,-18,37
2021-11-08 23:27:12.406250-05:00,-14,-8,23
2021-11-08 23:27:12.437500-05:00,-12,-4,19
2021-11-08 23:27:12.468750-05:00,-8,4,16
2021-11-08 23:27:12.500000-05:00,-10,5,15
2021-11-08 23:27:12.531250-05:00,-15,7,23
2021-11-08 23:27:12.562500-05:00,-16,3,27
2021-11-08 23:27:12.593750-05:00,-18,-1,28
2021-11-08 23:27:12.625000-05:00,-28,8,30
2021-11-08 23:27:12.656250-05:00,-73,3,81
2021-11-08 23:27:12.687500-05:00,-71,-59,104
2021-11-08 23:27:12.718750-05:00,-67,-86,99
2021-11-08 23:27:12.750000-05:00,-34,-48,96
2021-11-08 23:27:12.781250-05:00,-26,-38,84
2021-11-08 23:27:12.812500-05:00,-21,-17,50
2021-11-08 23:27:12.843750-05:00,-18,-4,34
2021-11-08 23:27:12.875000-05:00,-17,-2,31
2021-11-08 23:27:12.906250-05:00,-16,-2,25
2021-11-08 23:27:12.937500-05:00,-15,-1,22
2021-11-08 23:27:12.968750-05:00,-20,2,23
2021-11-08 23:27:13-05:00,-26,2,26
2021-11-08 23:27:13.031250-05:00,-25,2,27
2021-11-08 23:27:13.062500-05:00,-25,-4,28
2021-11-08 23:27:13.093750-05:00,-23,-4,26
2021-11-08 23:27:13.125000-05:00,-31,10,30
2021-11-08 23:27:13.156250-05:00,-63,16,55
2021-11-08 23:27:13.187500-05:00,-91,-22,104
2021-11-08 23:27:13.218750-05:00,-94,-54,108
2021-11-08 23:27:13.250000-05:00,-84,-58,99
2021-11-08 23:27:13.281250-05:00,-51,-34,69
2021-11-08 23:27:13.312500-05:00,-42,-23,52
2021-11-08 23:27:13.343750-05:00,-32,-11,33
2021-11-08 23:27:13.375000-05:00,-29,-6,28
2021-11-08 23:27:13.406250-05:00,-22,-1,21
2021-11-08 23:27:13.437500-05:00,-20,-2,19
2021-11-08 23:27:13.468750-05:00,-14,-2,14
2021-11-08 23:27:13.500000-05:00,-12,1,10
2021-11-08 23:27:13.531250-05:00,-11,2,11
2021-11-08 23:27:13.562500-05:00,-19,-3,17
2021-11-08 23:27:13.593750-05:00,-26,-6,19
2021-11-08 23:27:13.625000-05:00,-47,-11,29
2021-11-08 23:27:13.656250-05:00,-68,-14,45
2021-11-08 23:27:13.687500-05:00,-80,-83,86
2021-11-08 23:27:13.718750-05:00,-75,-104,109
2021-11-08 23:27:13.750000-05:00,-69,-91,94
2021-11-08 23:27:13.781250-05:00,-42,-51,69
2021-11-08 23:27:13.812500-05:00,-32,-34,59
2021-11-08 23:27:13.843750-05:00,-20,-14,40
2021-11-08 23:27:13.875000-05:00,-15,-8,32
2021-11-08 23:27:13.906250-05:00,-18,0,25
2021-11-08 23:27:13.937500-05:00,-18,4,22
2021-11-08 23:27:13.968750-05:00,-17,6,19
2021-11-08 23:27:14-05:00,-21,10,18
2021-11-08 23:27:14.031250-05:00,-24,7,20
2021-11-08 23:27:14.062500-05:00,-28,2,22
2021-11-08 23:27:14.093750-05:00,-32,-2,32
2021-11-08 23:27:14.125000-05:00,-69,-15,51
2021-11-08 23:27:14.156250-05:00,-97,-53,88
2021-11-08 23:27:14.187500-05:00,-103,-87,100
2021-11-08 23:27:14.218750-05:00,-90,-94,107
2021-11-08 23:27:14.250000-05:00,-67,-84,91
2021-11-08 23:27:14.281250-05:00,-37,-38,57
2021-11-08 23:27:14.312500-05:00,-31,-18,38
2021-11-08 23:27:14.343750-05:00,-29,-12,27
2021-11-08 23:27:14.375000-05:00,-23,-1,15
2021-11-08 23:27:14.406250-05:00,-21,1,13
2021-11-08 23:27:14.437500-05:00,-15,0,17
2021-11-08 23:27:14.468750-05:00,-11,2,20
2021-11-08 23:27:14.500000-05:00,-18,4,21
2021-11-08 23:27:14.531250-05:00,-24,0,25
2021-11-08 23:27:14.562500-05:00,-26,-1,28
2021-11-08 23:27:14.593750-05:00,-31,-6,34
2021-11-08 23:27:14.625000-05:00,-33,-6,37
2021-11-08 23:27:14.656250-05:00,-40,-7,43
2021-11-08 23:27:14.687500-05:00,-63,9,58
2021-11-08 23:27:14.718750-05:00,-78,-35,85
2021-11-08 23:27:14.750000-05:00,-71,-44,88
2021-11-08 23:27:14.781250-05:00,-56,-38,89
2021-11-08 23:27:14.812500-05:00,-41,-29,74
2021-11-08 23:27:14.843750-05:00,-36,-23,63
2021-11-08 23:27:14.875000-05:00,-21,-7,43
2021-11-08 23:27:14.906250-05:00,-19,-2,35
2021-11-08 23:27:14.937500-05:00,-19,1,26
2021-11-08 23:27:14.968750-05:00,-22,2,21
2021-11-08 23:27:15-05:00,-22,4,20
2021-11-08 23:27:15.031250-05:00,-23,6,23
2021-11-08 23:27:15.062500-05:00,-25,4,25
2021-11-08 23:27:15.093750-05:00,-27,2,25
2021-11-08 23:27:15.125000-05:00,-30,-1,27
2021-11-08 23:27:15.156250-05:00,-48,-4,39
2021-11-08 23:27:15.187500-05:00,-64,-12,59
2021-11-08 23:27:15.218750-05:00,-78,-8,77
2021-11-08 23:27:15.250000-05:00,-93,-54,92
2021-11-08 23:27:15.281250-05:00,-85,-51,90
2021-11-08 23:27:15.312500-05:00,-64,-37,74
2021-11-08 23:27:15.343750-05:00,-50,-27,62
2021-11-08 23:27:15.375000-05:00,-36,-10,42
2021-11-08 23:27:15.406250-05:00,-29,-4,32
2021-11-08 23:27:15.437500-05:00,-28,-2,28
2021-11-08 23:27:15.468750-05:00,-25,3,23
2021-11-08 23:27:15.500000-05:00,-25,4,22
2021-11-08 23:27:15.531250-05:00,-22,2,21
2021-11-08 23:27:15.562500-05:00,-21,2,21
2021-11-08 23:27:15.593750-05:00,-25,3,25
2021-11-08 23:27:15.625000-05:00,-34,-4,30
2021-11-08 23:27:15.656250-05:00,-34,-7,31
2021-11-08 23:27:15.687500-05:00,-35,-4,32
2021-11-08 23:27:15.718750-05:00,-39,-6,35
2021-11-08 23:27:15.750000-05:00,-85,-13,76
2021-11-08 23:27:15.781250-05:00,-93,-44,79
2021-11-08 23:27:15.812500-05:00,-88,-75,89
2021-11-08 23:27:15.843750-05:00,-68,-50,77
2021-11-08 23:27:15.875000-05:00,-59,-41,68
2021-11-08 23:27:15.906250-05:00,-42,-23,52
2021-11-08 23:27:15.937500-05:00,-34,-16,45
2021-11-08 23:27:15.968750-05:00,-22,-8,32
2021-11-08 23:27:16-05:00,-14,-4,22
2021-11-08 23:27:16.031250-05:00,-13,-1,19
2021-11-08 23:27:16.062500-05:00,-13,4,16
2021-11-08 23:27:16.093750-05:00,-15,7,15
2021-11-08 23:27:16.125000-05:00,-19,5,19
2021-11-08 23:27:16.156250-05:00,-20,5,19
2021-11-08 23:27:16.187500-05:00,-29,1,23
2021-11-08 23:27:16.218750-05:00,-38,-4,27
2021-11-08 23:27:16.250000-05:00,-57,-11,41
2021-11-08 23:27:16.281250-05:00,-68,-23,71
2021-11-08 23:27:16.312500-05:00,-78,-53,100
2021-11-08 23:27:16.343750-05:00,-84,-94,113
2021-11-08 23:27:16.375000-05:00,-71,-87,104
2021-11-08 23:27:16.406250-05:00,-38,-47,69
2021-11-08 23:27:16.437500-05:00,-35,-29,56
2021-11-08 23:27:16.468750-05:00,-32,-13,40
2021-11-08 23:27:16.500000-05:00,-26,-6,29
2021-11-08 23:27:16.531250-05:00,-26,-3,25
2021-11-08 23:27:16.562500-05:00,-28,-1,22
2021-11-08 23:27:16.593750-05:00,-24,-3,20
2021-11-08 23:27:16.625000-05:00,-19,-3,18
2021-11-08 23:27:16.656250-05:00,-17,-3,19
2021-11-08 23:27:16.687500-05:00,-20,2,23
2021-11-08 23:27:16.718750-05:00,-39,-6,37
2021-11-08 23:27:16.750000-05:00,-48,-15,42
2021-11-08 23:27:16.781250-05:00,-46,-15,43
2021-11-08 23:27:16.812500-05:00,-43,-16,51
2021-11-08 23:27:16.843750-05:00,-57,-10,75
2021-11-08 23:27:16.875000-05:00,-55,-44,89
2021-11-08 23:27:16.906250-05:00,-51,-76,85
2021-11-08 23:27:16.937500-05:00,-35,-52,69
2021-11-08 23:27:16.968750-05:00,-33,-45,69
2021-11-08 23:27:17-05:00,-35,-36,57
2021-11-08 23:27:17.031250-05:00,-32,-28,47
2021-11-08 23:27:17.062500-05:00,-23,-14,36
2021-11-08 23:27:17.093750-05:00,-20,-10,33
2021-11-08 23:27:17.125000-05:00,-20,-7,29
2021-11-08 23:27:17.156250-05:00,-23,-5,26
2021-11-08 23:27:17.187500-05:00,-23,-3,25
2021-11-08 23:27:17.218750-05:00,-30,-7,30
2021-11-08 23:27:17.250000-05:00,-29,-11,34
2021-11-08 23:27:17.281250-05:00,-30,-16,36
2021-11-08 23:27:17.312500-05:00,-30,-16,36
2021-11-08 23:27:17.343750-05:00,-31,-16,37
2021-11-08 23:27:17.375000-05:00,-41,-10,40
2021-11-08 23:27:17.406250-05:00,-53,-14,49
2021-11-08 23:27:17.437500-05:00,-83,-27,61
2021-11-08 23:27:17.468750-05:00,-90,-40,71
2021-11-08 23:27:17.500000-05:00,-81,-57,79
2021-11-08 23:27:17.531250-05:00,-69,-48,75
2021-11-08 23:27:17.562500-05:00,-48,-27,57
2021-11-08 23:27:17.593750-05:00,-42,-13,47
2021-11-08 23:27:17.625000-05:00,-42,-10,43
2021-11-08 23:27:17.656250-05:00,-38,-8,33
2021-11-08 23:27:17.687500-05:00,-32,-6,29
2021-11-08 23:27:17.718750-05:00,-24,-1,26
2021-11-08 23:27:17.750000-05:00,-24,0,25
2021-11-08 23:27:17.781250-05:00,-23,0,22
2021-11-08 23:27:17.812500-05:00,-25,4,20
2021-11-08 23:27:17.843750-05:00,-26,6,21
2021-11-08 23:27:17.875000-05:00,-33,2,25
2021-11-08 23:27:17.906250-05:00,-37,-1,26
2021-11-08 23:27:17.937500-05:00,-51,-8,33
2021-11-08 23:27:17.968750-05:00,-59,-11,41
2021-11-08 23:27:18-05:00,-61,-20,53
2021-11-08 23:27:18.031250-05:00,-64,-59,81
2021-11-08 23:27:18.062500-05:00,-59,-76,85
2021-11-08 23:27:18.093750-05:00,-50,-60,83
2021-11-08 23:27:18.125000-05:00,-48,-52,76
2021-11-08 23:27:18.156250-05:00,-37,-37,64
2021-11-08 23:27:18.187500-05:00,-29,-29,56
2021-11-08 23:27:18.218750-05:00,-15,-15,43
2021-11-08 23:27:18.250000-05:00,-11,-7,33
2021-11-08 23:27:18.281250-05:00,-13,-5,30
2021-11-08 23:27:18.312500-05:00,-15,-3,25
2021-11-08 23:27:18.343750-05:00,-17,-1,22
2021-11-08 23:27:18.375000-05:00,-21,2,25
2021-11-08 23:27:18.406250-05:00,-23,-3,29
2021-11-08 23:27:18.437500-05:00,-29,-5,31
2021-11-08 23:27:18.468750-05:00,-36,-10,38
2021-11-08 23:27:18.500000-05:00,-40,-10,41
2021-11-08 23:27:18.531250-05:00,-59,-13,55
2021-11-08 23:27:18.562500-05:00,-67,-20,62
2021-11-08 23:27:18.593750-05:00,-90,-34,82
2021-11-08 23:27:18.625000-05:00,-92,-53,90
2021-11-08 23:27:18.656250-05:00,-79,-52,87
2021-11-08 23:27:18.687500-05:00,-43,-28,65
2021-11-08 23:27:18.718750-05:00,-39,-19,55
2021-11-08 23:27:18.750000-05:00,-36,-8,37
2021-11-08 23:27:18.781250-05:00,-36,-2,29
2021-11-08 23:27:18.812500-05:00,-33,3,20
2021-11-08 23:27:18.843750-05:00,-29,5,19
2021-11-08 23:27:18.875000-05:00,-27,5,18
2021-11-08 23:27:18.906250-05:00,-25,5,15
2021-11-08 23:27:18.937500-05:00,-26,6,15
2021-11-08 23:27:18.968750-05:00,-30,8,20
2021-11-08 23:27:19-05:00,-37,4,23
2021-11-08 23:27:19.031250-05:00,-38,2,23
2021-11-08 23:27:19.062500-05:00,-51,6,28
2021-11-08 23:27:19.093750-05:00,-63,1,39
2021-11-08 23:27:19.125000-05:00,-86,-11,72
2021-11-08 23:27:19.156250-05:00,-85,-38,80
2021-11-08 23:27:19.187500-05:00,-49,-52,92
2021-11-08 23:27:19.218750-05:00,-40,-38,89
2021-11-08 23:27:19.250000-05:00,-41,-30,81
2021-11-08 23:27:19.281250-05:00,-30,-19,58
2021-11-08 23:27:19.312500-05:00,-20,-13,47
2021-11-08 23:27:19.343750-05:00,-10,-4,34
2021-11-08 23:27:19.375000-05:00,-13,-1,31
2021-11-08 23:27:19.406250-05:00,-20,1,27
2021-11-08 23:27:19.437500-05:00,-22,2,25
2021-11-08 23:27:19.468750-05:00,-24,5,23
2021-11-08 23:27:19.500000-05:00,-34,0,32
2021-11-08 23:27:19.531250-05:00,-37,-5,37
2021-11-08 23:27:19.562500-05:00,-34,-11,41
2021-11-08 23:27:19.593750-05:00,-28,-11,44
2021-11-08 23:27:19.625000-05:00,-30,-11,48
2021-11-08 23:27:19.656250-05:00,-36,-11,53
2021-11-08 23:27:19.687500-05:00,-55,-18,67
2021-11-08 23:27:19.718750-05:00,-77,-15,94
2021-11-08 23:27:19.750000-05:00,-81,-29,98
2021-11-08 23:27:19.781250-05:00,-73,-33,88
2021-11-08 23:27:19.812500-05:00,-59,-25,76
2021-11-08 23:27:19.843750-05:00,-36,-11,50
2021-11-08 23:27:19.875000-05:00,-33,-4,42
2021-11-08 23:27:19.906250-05:00,-36,1,32
2021-11-08 23:27:19.937500-05:00,-30,6,27
2021-11-08 23:27:19.968750-05:00,-28,8,23
2021-11-08 23:27:20-05:00,-31,12,21
2021-11-08 23:27:20.031250-05:00,-28,13,22
2021-11-08 23:27:20.062500-05:00,-31,17,25
2021-11-08 23:27:20.093750-05:00,-27,19,32
2021-11-08 23:27:20.125000-05:00,-23,17,42
2021-11-08 23:27:20.156250-05:00,-21,9,48
2021-11-08 23:27:20.187500-05:00,-18,12,53
2021-11-08 23:27:20.218750-05:00,-14,5,79
2021-11-08 23:27:20.250000-05:00,-13,6,106
2021-11-08 23:27:20.281250-05:00,-16,-31,110
2021-11-08 23:27:20.312500-05:00,-12,-31,100
2021-11-08 23:27:20.343750-05:00,-5,-27,94
2021-11-08 23:27:20.375000-05:00,-4,-16,80
2021-11-08 23:27:20.406250-05:00,-2,-10,68
2021-11-08 23:27:20.437500-05:00,4,-2,49
2021-11-08 23:27:20.468750-05:00,6,0,43
2021-11-08 23:27:20.500000-05:00,8,3,37
2021-11-08 23:27:20.531250-05:00,9,3,35
2021-11-08 23:27:20.562500-05:00,11,6,30
2021-11-08 23:27:20.593750-05:00,11,4,35
2021-11-08 23:27:20.625000-05:00,10,1,37
2021-11-08 23:27:20.656250-05:00,9,-1,38
2021-11-08 23:27:20.687500-05:00,8,-1,40
2021-11-08 23:27:20.718750-05:00,6,-3,46
