datatime,acc_x,acc_y,acc_z,label,subject_id
2021-10-27 16:14:17.843750+00:00,-19,81,14,downstairs,2
2021-10-27 16:14:17.875000+00:00,-21,78,17,downstairs,2
2021-10-27 16:14:17.906250+00:00,-30,67,18,downstairs,2
2021-10-27 16:14:17.937500+00:00,-35,67,17,downstairs,2
2021-10-27 16:14:17.968750+00:00,-36,65,17,downstairs,2
2021-10-27 16:14:18+00:00,-37,67,16,downstairs,2
2021-10-27 16:14:18.031250+00:00,-33,72,14,downstairs,2
2021-10-27 16:14:18.062500+00:00,-31,99,13,downstairs,2
2021-10-27 16:14:18.093750+00:00,-33,111,14,downstairs,2
2021-10-27 16:14:18.125000+00:00,-26,100,10,downstairs,2
2021-10-27 16:14:18.156250+00:00,-16,100,5,downstairs,2
2021-10-27 16:14:18.187500+00:00,-15,109,1,downstairs,2
2021-10-27 16:14:18.218750+00:00,-11,121,-4,downstairs,2
2021-10-27 16:14:18.250000+00:00,-9,116,-4,downstairs,2
2021-10-27 16:14:18.281250+00:00,-9,98,-4,downstairs,2
2021-10-27 16:14:18.312500+00:00,-9,91,-2,downstairs,2
2021-10-27 16:14:18.343750+00:00,-5,83,-2,downstairs,2
2021-10-27 16:14:18.375000+00:00,-3,78,-5,downstairs,2
2021-10-27 16:14:18.406250+00:00,-2,75,-5,downstairs,2
2021-10-27 16:14:18.437500+00:00,-3,67,-6,downstairs,2
2021-10-27 16:14:18.468750+00:00,-3,64,-5,downstairs,2
2021-10-27 16:14:18.500000+00:00,1,59,-3,downstairs,2
2021-10-27 16:14:18.531250+00:00,5,55,-2,downstairs,2
2021-10-27 16:14:18.562500+00:00,10,40,2,downstairs,2
2021-10-27 16:14:18.593750+00:00,15,36,0,downstairs,2
2021-10-27 16:14:18.625000+00:00,13,41,-1,downstairs,2
2021-10-27 16:14:18.656250+00:00,2,60,2,downstairs,2
2021-10-27 16:14:18.687500+00:00,-1,71,4,downstairs,2
2021-10-27 16:14:18.718750+00:00,-7,105,6,downstairs,2
2021-10-27 16:14:18.750000+00:00,-10,127,2,downstairs,2
2021-10-27 16:14:18.781250+00:00,-21,127,-14,downstairs,2
2021-10-27 16:14:18.812500+00:00,-32,104,-15,downstairs,2
2021-10-27 16:14:18.843750+00:00,-30,86,-12,downstairs,2
2021-10-27 16:14:18.875000+00:00,-32,76,1,downstairs,2
2021-10-27 16:14:18.906250+00:00,-24,78,6,downstairs,2
2021-10-27 16:14:18.937500+00:00,-21,84,8,downstairs,2
2021-10-27 16:14:18.968750+00:00,-24,83,8,downstairs,2
2021-10-27 16:14:19+00:00,-28,72,10,downstairs,2
2021-10-27 16:14:19.031250+00:00,-39,73,17,downstairs,2
2021-10-27 16:14:19.062500+00:00,-41,70,17,downstairs,2
2021-10-27 16:14:19.093750+00:00,-37,67,15,downstairs,2
2021-10-27 16:14:19.125000+00:00,-36,76,15,downstairs,2
2021-10-27 16:14:19.156250+00:00,-35,105,18,downstairs,2
2021-10-27 16:14:19.187500+00:00,-31,118,17,downstairs,2
2021-10-27 16:14:19.218750+00:00,-14,98,9,downstairs,2
2021-10-27 16:14:19.250000+00:00,-13,103,3,downstairs,2
2021-10-27 16:14:19.281250+00:00,-11,112,4,downstairs,2
2021-10-27 16:14:19.312500+00:00,-9,116,3,downstairs,2
2021-10-27 16:14:19.343750+00:00,-9,107,0,downstairs,2
2021-10-27 16:14:19.375000+00:00,-10,89,-2,downstairs,2
2021-10-27 16:14:19.406250+00:00,-9,83,-4,downstairs,2
2021-10-27 16:14:19.437500+00:00,-7,75,-8,downstairs,2
2021-10-27 16:14:19.468750+00:00,-5,71,-10,downstairs,2
2021-10-27 16:14:19.500000+00:00,-4,71,-9,downstairs,2
2021-10-27 16:14:19.531250+00:00,-5,67,-9,downstairs,2
2021-10-27 16:14:19.562500+00:00,-3,63,-8,downstairs,2
2021-10-27 16:14:19.593750+00:00,-2,61,-6,downstairs,2
2021-10-27 16:14:19.625000+00:00,0,59,-5,downstairs,2
2021-10-27 16:14:19.656250+00:00,6,46,0,downstairs,2
2021-10-27 16:14:19.687500+00:00,8,45,1,downstairs,2
2021-10-27 16:14:19.718750+00:00,6,48,2,downstairs,2
2021-10-27 16:14:19.750000+00:00,-5,59,3,downstairs,2
2021-10-27 16:14:19.781250+00:00,-9,65,5,downstairs,2
2021-10-27 16:14:19.812500+00:00,-11,86,8,downstairs,2
2021-10-27 16:14:19.843750+00:00,-12,100,6,downstairs,2
2021-10-27 16:14:19.875000+00:00,-15,117,0,downstairs,2
2021-10-27 16:14:19.906250+00:00,-22,105,0,downstairs,2
2021-10-27 16:14:19.937500+00:00,-23,97,3,downstairs,2
2021-10-27 16:14:19.968750+00:00,-22,91,5,downstairs,2
2021-10-27 16:14:20+00:00,-23,88,7,downstairs,2
2021-10-27 16:14:20.031250+00:00,-32,83,12,downstairs,2
2021-10-27 16:14:20.062500+00:00,-32,79,16,downstairs,2
2021-10-27 16:14:20.093750+00:00,-29,70,22,downstairs,2
2021-10-27 16:14:20.125000+00:00,-36,69,21,downstairs,2
2021-10-27 16:14:20.156250+00:00,-41,68,18,downstairs,2
2021-10-27 16:14:20.187500+00:00,-41,72,14,downstairs,2
2021-10-27 16:14:20.218750+00:00,-38,80,11,downstairs,2
2021-10-27 16:14:20.250000+00:00,-33,115,15,downstairs,2
2021-10-27 16:14:20.281250+00:00,-29,127,15,downstairs,2
2021-10-27 16:14:20.312500+00:00,-14,96,7,downstairs,2
2021-10-27 16:14:20.343750+00:00,-14,108,2,downstairs,2
2021-10-27 16:14:20.375000+00:00,-14,117,2,downstairs,2
2021-10-27 16:14:20.406250+00:00,-10,119,-1,downstairs,2
2021-10-27 16:14:20.437500+00:00,-10,111,-2,downstairs,2
2021-10-27 16:14:20.468750+00:00,-9,94,-7,downstairs,2
2021-10-27 16:14:20.500000+00:00,-5,85,-8,downstairs,2
2021-10-27 16:14:20.531250+00:00,-2,82,-9,downstairs,2
2021-10-27 16:14:20.562500+00:00,-2,77,-9,downstairs,2
2021-10-27 16:14:20.593750+00:00,-1,73,-8,downstairs,2
2021-10-27 16:14:20.625000+00:00,-3,65,-9,downstairs,2
2021-10-27 16:14:20.656250+00:00,-3,58,-7,downstairs,2
2021-10-27 16:14:20.687500+00:00,1,51,-4,downstairs,2
2021-10-27 16:14:20.718750+00:00,3,41,-1,downstairs,2
2021-10-27 16:14:20.750000+00:00,3,34,3,downstairs,2
2021-10-27 16:14:20.781250+00:00,3,34,8,downstairs,2
2021-10-27 16:14:20.812500+00:00,2,36,10,downstairs,2
2021-10-27 16:14:20.843750+00:00,0,48,10,downstairs,2
2021-10-27 16:14:20.875000+00:00,-1,56,8,downstairs,2
2021-10-27 16:14:20.906250+00:00,-2,81,10,downstairs,2
2021-10-27 16:14:20.937500+00:00,-8,120,11,downstairs,2
2021-10-27 16:14:20.968750+00:00,-14,127,9,downstairs,2
2021-10-27 16:14:21+00:00,-25,127,2,downstairs,2
2021-10-27 16:14:21.031250+00:00,-26,112,0,downstairs,2
2021-10-27 16:14:21.062500+00:00,-23,93,-3,downstairs,2
2021-10-27 16:14:21.093750+00:00,-29,87,1,downstairs,2
2021-10-27 16:14:21.125000+00:00,-35,82,14,downstairs,2
2021-10-27 16:14:21.156250+00:00,-26,78,21,downstairs,2
2021-10-27 16:14:21.187500+00:00,-26,76,23,downstairs,2
2021-10-27 16:14:21.218750+00:00,-35,64,18,downstairs,2
2021-10-27 16:14:21.250000+00:00,-40,61,15,downstairs,2
2021-10-27 16:14:21.281250+00:00,-46,62,13,downstairs,2
2021-10-27 16:14:21.312500+00:00,-42,66,11,downstairs,2
2021-10-27 16:14:21.343750+00:00,-26,79,7,downstairs,2
2021-10-27 16:14:21.375000+00:00,-24,109,13,downstairs,2
2021-10-27 16:14:21.406250+00:00,-22,124,14,downstairs,2
2021-10-27 16:14:21.437500+00:00,-11,101,14,downstairs,2
2021-10-27 16:14:21.468750+00:00,-11,99,8,downstairs,2
2021-10-27 16:14:21.500000+00:00,-12,117,0,downstairs,2
2021-10-27 16:14:21.531250+00:00,-12,127,-2,downstairs,2
2021-10-27 16:14:21.562500+00:00,-11,122,-5,downstairs,2
2021-10-27 16:14:21.593750+00:00,-11,100,-4,downstairs,2
2021-10-27 16:14:21.625000+00:00,-9,92,-3,downstairs,2
2021-10-27 16:14:21.656250+00:00,-1,76,-4,downstairs,2
2021-10-27 16:14:21.687500+00:00,-1,70,-5,downstairs,2
2021-10-27 16:14:21.718750+00:00,0,59,-4,downstairs,2
2021-10-27 16:14:21.750000+00:00,-1,54,-4,downstairs,2
2021-10-27 16:14:21.781250+00:00,-2,48,-2,downstairs,2
2021-10-27 16:14:21.812500+00:00,4,43,-2,downstairs,2
2021-10-27 16:14:21.843750+00:00,7,41,-3,downstairs,2
2021-10-27 16:14:21.875000+00:00,9,37,-1,downstairs,2
2021-10-27 16:14:21.906250+00:00,8,38,-1,downstairs,2
2021-10-27 16:14:21.937500+00:00,5,47,0,downstairs,2
2021-10-27 16:14:21.968750+00:00,2,56,2,downstairs,2
2021-10-27 16:14:22+00:00,-7,77,4,downstairs,2
2021-10-27 16:14:22.031250+00:00,-22,105,9,downstairs,2
2021-10-27 16:14:22.062500+00:00,-30,121,9,downstairs,2
2021-10-27 16:14:22.093750+00:00,-34,127,3,downstairs,2
2021-10-27 16:14:22.125000+00:00,-28,124,1,downstairs,2
2021-10-27 16:14:22.156250+00:00,-24,99,10,downstairs,2
2021-10-27 16:14:22.187500+00:00,-22,93,15,downstairs,2
2021-10-27 16:14:22.218750+00:00,-25,83,20,downstairs,2
2021-10-27 16:14:22.250000+00:00,-20,76,28,downstairs,2
2021-10-27 16:14:22.281250+00:00,-20,76,29,downstairs,2
2021-10-27 16:14:22.312500+00:00,-30,66,21,downstairs,2
2021-10-27 16:14:22.343750+00:00,-35,61,18,downstairs,2
2021-10-27 16:14:22.375000+00:00,-45,55,9,downstairs,2
2021-10-27 16:14:22.406250+00:00,-46,55,7,downstairs,2
2021-10-27 16:14:22.437500+00:00,-35,65,3,downstairs,2
2021-10-27 16:14:22.468750+00:00,-26,100,3,downstairs,2
2021-10-27 16:14:22.500000+00:00,-21,120,6,downstairs,2
2021-10-27 16:14:22.531250+00:00,-7,108,0,downstairs,2
2021-10-27 16:14:22.562500+00:00,-6,95,-3,downstairs,2
2021-10-27 16:14:22.593750+00:00,-3,115,-7,downstairs,2
2021-10-27 16:14:22.625000+00:00,-6,121,-8,downstairs,2
2021-10-27 16:14:22.656250+00:00,-16,104,-11,downstairs,2
2021-10-27 16:14:22.687500+00:00,-16,93,-10,downstairs,2
2021-10-27 16:14:22.718750+00:00,-12,88,-10,downstairs,2
2021-10-27 16:14:22.750000+00:00,-2,73,-6,downstairs,2
2021-10-27 16:14:22.781250+00:00,1,65,-3,downstairs,2
2021-10-27 16:14:22.812500+00:00,1,49,-2,downstairs,2
2021-10-27 16:14:22.843750+00:00,0,41,-1,downstairs,2
2021-10-27 16:14:22.875000+00:00,0,35,2,downstairs,2
2021-10-27 16:14:22.906250+00:00,3,34,3,downstairs,2
2021-10-27 16:14:22.937500+00:00,4,33,2,downstairs,2
2021-10-27 16:14:22.968750+00:00,4,32,2,downstairs,2
2021-10-27 16:14:23+00:00,1,33,2,downstairs,2
2021-10-27 16:14:23.031250+00:00,-8,32,1,downstairs,2
2021-10-27 16:14:23.062500+00:00,-11,30,3,downstairs,2
2021-10-27 16:14:23.093750+00:00,-19,51,-4,downstairs,2
2021-10-27 16:14:23.125000+00:00,-29,88,-7,downstairs,2
2021-10-27 16:14:23.156250+00:00,-30,101,-2,downstairs,2
2021-10-27 16:14:23.187500+00:00,-44,121,6,downstairs,2
2021-10-27 16:14:23.218750+00:00,-55,127,9,downstairs,2
2021-10-27 16:14:23.250000+00:00,-70,124,-1,downstairs,2
2021-10-27 16:14:23.281250+00:00,-74,104,-2,downstairs,2
2021-10-27 16:14:23.312500+00:00,-61,62,4,downstairs,2
2021-10-27 16:14:23.343750+00:00,-22,45,22,downstairs,2
2021-10-27 16:14:23.375000+00:00,-11,37,29,downstairs,2
2021-10-27 16:14:23.406250+00:00,0,45,31,downstairs,2
2021-10-27 16:14:23.437500+00:00,-3,49,27,downstairs,2
2021-10-27 16:14:23.468750+00:00,-4,49,22,downstairs,2
2021-10-27 16:14:23.500000+00:00,-2,51,20,downstairs,2
2021-10-27 16:14:23.531250+00:00,-3,83,20,downstairs,2
2021-10-27 16:14:23.562500+00:00,-10,102,7,downstairs,2
2021-10-27 16:14:23.593750+00:00,-13,105,-7,downstairs,2
2021-10-27 16:14:23.625000+00:00,-14,127,-18,downstairs,2
2021-10-27 16:14:23.656250+00:00,-11,117,-23,downstairs,2
2021-10-27 16:14:23.687500+00:00,-14,95,-18,downstairs,2
2021-10-27 16:14:23.718750+00:00,-22,86,-13,downstairs,2
2021-10-27 16:14:23.750000+00:00,-34,66,-5,downstairs,2
2021-10-27 16:14:23.781250+00:00,-33,53,-5,downstairs,2
2021-10-27 16:14:23.812500+00:00,-29,46,-5,downstairs,2
2021-10-27 16:14:23.843750+00:00,-21,44,-4,downstairs,2
2021-10-27 16:14:23.875000+00:00,-14,43,-2,downstairs,2
2021-10-27 16:14:23.906250+00:00,0,39,3,downstairs,2
2021-10-27 16:14:23.937500+00:00,6,38,6,downstairs,2
2021-10-27 16:14:23.968750+00:00,9,39,8,downstairs,2
2021-10-27 16:14:24+00:00,3,44,8,downstairs,2
2021-10-27 16:14:24.031250+00:00,-2,52,6,downstairs,2
2021-10-27 16:14:24.062500+00:00,-8,63,-1,downstairs,2
2021-10-27 16:14:24.093750+00:00,-16,69,-11,downstairs,2
2021-10-27 16:14:24.125000+00:00,-20,83,-11,downstairs,2
2021-10-27 16:14:24.156250+00:00,-21,89,-6,downstairs,2
2021-10-27 16:14:24.187500+00:00,-22,110,16,downstairs,2
2021-10-27 16:14:24.218750+00:00,-16,114,36,downstairs,2
2021-10-27 16:14:24.250000+00:00,-11,104,27,downstairs,2
2021-10-27 16:14:24.281250+00:00,-3,79,17,downstairs,2
2021-10-27 16:14:24.312500+00:00,-5,67,19,downstairs,2
2021-10-27 16:14:24.343750+00:00,-12,53,24,downstairs,2
2021-10-27 16:14:24.375000+00:00,-16,47,23,downstairs,2
2021-10-27 16:14:24.406250+00:00,-24,40,19,downstairs,2
2021-10-27 16:14:24.437500+00:00,-31,35,20,downstairs,2
2021-10-27 16:14:24.468750+00:00,-31,33,19,downstairs,2
2021-10-27 16:14:24.500000+00:00,-25,33,16,downstairs,2
2021-10-27 16:14:24.531250+00:00,-24,36,15,downstairs,2
2021-10-27 16:14:24.562500+00:00,-22,51,10,downstairs,2
2021-10-27 16:14:24.593750+00:00,-20,73,7,downstairs,2
2021-10-27 16:14:24.625000+00:00,-19,77,4,downstairs,2
2021-10-27 16:14:24.656250+00:00,-15,79,0,downstairs,2
2021-10-27 16:14:24.687500+00:00,-13,87,0,downstairs,2
2021-10-27 16:14:24.718750+00:00,-8,125,-5,downstairs,2
2021-10-27 16:14:24.750000+00:00,-14,127,-6,downstairs,2
2021-10-27 16:14:24.781250+00:00,-18,116,-15,downstairs,2
2021-10-27 16:14:24.812500+00:00,-22,110,-10,downstairs,2
2021-10-27 16:14:24.843750+00:00,-21,103,-8,downstairs,2
2021-10-27 16:14:24.875000+00:00,-16,77,0,downstairs,2
2021-10-27 16:14:24.906250+00:00,-17,62,4,downstairs,2
2021-10-27 16:14:24.937500+00:00,-17,38,9,downstairs,2
2021-10-27 16:14:24.968750+00:00,-15,33,12,downstairs,2
2021-10-27 16:14:25+00:00,-9,27,21,downstairs,2
2021-10-27 16:14:25.031250+00:00,-5,23,22,downstairs,2
2021-10-27 16:14:25.062500+00:00,1,22,18,downstairs,2
2021-10-27 16:14:25.093750+00:00,-1,27,10,downstairs,2
2021-10-27 16:14:25.125000+00:00,-3,31,7,downstairs,2
2021-10-27 16:14:25.156250+00:00,-7,40,4,downstairs,2
2021-10-27 16:14:25.187500+00:00,-10,42,1,downstairs,2
2021-10-27 16:14:25.218750+00:00,-14,48,1,downstairs,2
2021-10-27 16:14:25.250000+00:00,-16,65,0,downstairs,2
2021-10-27 16:14:25.281250+00:00,-18,74,-2,downstairs,2
2021-10-27 16:14:25.312500+00:00,-24,97,-8,downstairs,2
2021-10-27 16:14:25.343750+00:00,-32,107,-6,downstairs,2
2021-10-27 16:14:25.375000+00:00,-47,115,4,downstairs,2
2021-10-27 16:14:25.406250+00:00,-53,117,15,downstairs,2
2021-10-27 16:14:25.437500+00:00,-41,100,21,downstairs,2
2021-10-27 16:14:25.468750+00:00,-27,75,18,downstairs,2
2021-10-27 16:14:25.500000+00:00,-18,64,20,downstairs,2
2021-10-27 16:14:25.531250+00:00,-2,56,31,downstairs,2
2021-10-27 16:14:25.562500+00:00,-1,48,34,downstairs,2
2021-10-27 16:14:25.593750+00:00,-10,33,33,downstairs,2
2021-10-27 16:14:25.625000+00:00,-17,26,30,downstairs,2
2021-10-27 16:14:25.656250+00:00,-32,23,27,downstairs,2
2021-10-27 16:14:25.687500+00:00,-31,23,21,downstairs,2
2021-10-27 16:14:25.718750+00:00,-27,27,17,downstairs,2
2021-10-27 16:14:25.750000+00:00,-19,45,10,downstairs,2
2021-10-27 16:14:25.781250+00:00,-15,59,6,downstairs,2
2021-10-27 16:14:25.812500+00:00,-11,87,0,downstairs,2
2021-10-27 16:14:25.843750+00:00,-8,90,-3,downstairs,2
2021-10-27 16:14:25.875000+00:00,-6,76,-4,downstairs,2
2021-10-27 16:14:25.906250+00:00,-13,109,-3,downstairs,2
2021-10-27 16:14:25.937500+00:00,-25,123,-1,downstairs,2
2021-10-27 16:14:25.968750+00:00,-38,92,-5,downstairs,2
2021-10-27 16:14:26+00:00,-35,90,-10,downstairs,2
2021-10-27 16:14:26.031250+00:00,-30,112,-7,downstairs,2
2021-10-27 16:14:26.062500+00:00,-30,111,-2,downstairs,2
2021-10-27 16:14:26.093750+00:00,-21,89,15,downstairs,2
2021-10-27 16:14:26.125000+00:00,-6,59,27,downstairs,2
2021-10-27 16:14:26.156250+00:00,2,50,30,downstairs,2
2021-10-27 16:14:26.187500+00:00,9,43,26,downstairs,2
2021-10-27 16:14:26.218750+00:00,10,39,21,downstairs,2
2021-10-27 16:14:26.250000+00:00,9,32,16,downstairs,2
2021-10-27 16:14:26.281250+00:00,4,30,13,downstairs,2
2021-10-27 16:14:26.312500+00:00,-3,33,9,downstairs,2
2021-10-27 16:14:26.343750+00:00,-9,59,14,downstairs,2
2021-10-27 16:14:26.375000+00:00,-10,71,13,downstairs,2
2021-10-27 16:14:26.406250+00:00,-9,89,3,downstairs,2
2021-10-27 16:14:26.437500+00:00,-6,95,-2,downstairs,2
2021-10-27 16:14:26.468750+00:00,-6,100,-1,downstairs,2
2021-10-27 16:14:26.500000+00:00,-7,93,4,downstairs,2
2021-10-27 16:14:26.531250+00:00,-16,88,15,downstairs,2
2021-10-27 16:14:26.562500+00:00,-28,91,6,downstairs,2
2021-10-27 16:14:26.593750+00:00,-28,85,-2,downstairs,2
2021-10-27 16:14:26.625000+00:00,-24,60,-3,downstairs,2
2021-10-27 16:14:26.656250+00:00,-21,49,1,downstairs,2
2021-10-27 16:14:26.687500+00:00,-18,39,8,downstairs,2
2021-10-27 16:14:26.718750+00:00,-16,38,11,downstairs,2
2021-10-27 16:14:26.750000+00:00,-16,41,10,downstairs,2
2021-10-27 16:14:26.781250+00:00,-24,38,7,downstairs,2
2021-10-27 16:14:26.812500+00:00,-28,37,6,downstairs,2
2021-10-27 16:14:26.843750+00:00,-32,47,5,downstairs,2
2021-10-27 16:14:26.875000+00:00,-35,55,7,downstairs,2
2021-10-27 16:14:26.906250+00:00,-36,58,9,downstairs,2
2021-10-27 16:14:26.937500+00:00,-34,58,6,downstairs,2
2021-10-27 16:14:26.968750+00:00,-27,72,6,downstairs,2
2021-10-27 16:14:27+00:00,-16,78,3,downstairs,2
2021-10-27 16:14:27.031250+00:00,-14,88,1,downstairs,2
2021-10-27 16:14:27.062500+00:00,-19,119,-1,downstairs,2
2021-10-27 16:14:27.093750+00:00,-25,127,2,downstairs,2
2021-10-27 16:14:27.125000+00:00,-23,100,2,downstairs,2
2021-10-27 16:14:27.156250+00:00,-21,93,1,downstairs,2
2021-10-27 16:14:27.187500+00:00,-17,103,0,downstairs,2
2021-10-27 16:14:27.218750+00:00,-12,116,-1,downstairs,2
2021-10-27 16:14:27.250000+00:00,-8,108,-1,downstairs,2
2021-10-27 16:14:27.281250+00:00,-5,91,3,downstairs,2
2021-10-27 16:14:27.312500+00:00,-3,83,3,downstairs,2
2021-10-27 16:14:27.343750+00:00,1,66,3,downstairs,2
2021-10-27 16:14:27.375000+00:00,3,60,2,downstairs,2
2021-10-27 16:14:27.406250+00:00,4,50,2,downstairs,2
2021-10-27 16:14:27.437500+00:00,3,41,1,downstairs,2
2021-10-27 16:14:27.468750+00:00,0,37,2,downstairs,2
2021-10-27 16:14:27.500000+00:00,-10,32,1,downstairs,2
2021-10-27 16:14:27.531250+00:00,-11,29,2,downstairs,2
2021-10-27 16:14:27.562500+00:00,-11,24,3,downstairs,2
2021-10-27 16:14:27.593750+00:00,-11,23,3,downstairs,2
2021-10-27 16:14:27.625000+00:00,-11,25,6,downstairs,2
2021-10-27 16:14:27.656250+00:00,-12,34,7,downstairs,2
2021-10-27 16:14:27.687500+00:00,-13,42,7,downstairs,2
2021-10-27 16:14:27.718750+00:00,-13,64,6,downstairs,2
2021-10-27 16:14:27.750000+00:00,-12,76,5,downstairs,2
2021-10-27 16:14:27.781250+00:00,-12,104,5,downstairs,2
2021-10-27 16:14:27.812500+00:00,-14,117,5,downstairs,2
2021-10-27 16:14:27.843750+00:00,-16,127,2,downstairs,2
2021-10-27 16:14:27.875000+00:00,-15,127,-8,downstairs,2
2021-10-27 16:14:27.906250+00:00,-25,127,-4,downstairs,2
2021-10-27 16:14:27.937500+00:00,-47,86,18,downstairs,2
2021-10-27 16:14:27.968750+00:00,-48,65,28,downstairs,2
2021-10-27 16:14:28+00:00,-33,81,29,downstairs,2
2021-10-27 16:14:28.031250+00:00,-32,79,25,downstairs,2
2021-10-27 16:14:28.062500+00:00,-28,57,18,downstairs,2
2021-10-27 16:14:28.093750+00:00,-21,39,16,downstairs,2
2021-10-27 16:14:28.125000+00:00,-21,35,15,downstairs,2
2021-10-27 16:14:28.156250+00:00,-26,29,12,downstairs,2
2021-10-27 16:14:28.187500+00:00,-28,28,10,downstairs,2
2021-10-27 16:14:28.218750+00:00,-25,29,8,downstairs,2
2021-10-27 16:14:28.250000+00:00,-24,30,7,downstairs,2
2021-10-27 16:14:28.281250+00:00,-19,32,6,downstairs,2
2021-10-27 16:14:28.312500+00:00,-16,37,4,downstairs,2
2021-10-27 16:14:28.343750+00:00,-15,41,2,downstairs,2
2021-10-27 16:14:28.375000+00:00,-13,55,0,downstairs,2
2021-10-27 16:14:28.406250+00:00,-14,64,-1,downstairs,2
2021-10-27 16:14:28.437500+00:00,-14,91,-4,downstairs,2
2021-10-27 16:14:28.468750+00:00,-16,123,-4,downstairs,2
2021-10-27 16:14:28.500000+00:00,-14,127,-4,downstairs,2
2021-10-27 16:14:28.531250+00:00,-9,127,-4,downstairs,2
2021-10-27 16:14:28.562500+00:00,-7,120,-4,downstairs,2
2021-10-27 16:14:28.593750+00:00,-6,99,4,downstairs,2
2021-10-27 16:14:28.625000+00:00,-8,89,7,downstairs,2
2021-10-27 16:14:28.656250+00:00,-15,52,15,downstairs,2
2021-10-27 16:14:28.687500+00:00,-17,39,17,downstairs,2
2021-10-27 16:14:28.718750+00:00,-19,22,20,downstairs,2
2021-10-27 16:14:28.750000+00:00,-15,18,21,downstairs,2
2021-10-27 16:14:28.781250+00:00,-10,19,20,downstairs,2
2021-10-27 16:14:28.812500+00:00,-2,22,15,downstairs,2
2021-10-27 16:14:28.843750+00:00,-3,25,13,downstairs,2
2021-10-27 16:14:28.875000+00:00,-4,37,14,downstairs,2
2021-10-27 16:14:28.906250+00:00,-5,46,16,downstairs,2
2021-10-27 16:14:28.937500+00:00,-3,70,10,downstairs,2
2021-10-27 16:14:28.968750+00:00,4,89,-13,downstairs,2
2021-10-27 16:14:29+00:00,1,100,-16,downstairs,2
2021-10-27 16:14:29.031250+00:00,-19,127,-9,downstairs,2
2021-10-27 16:14:29.062500+00:00,-37,127,0,downstairs,2
2021-10-27 16:14:29.093750+00:00,-52,99,13,downstairs,2
2021-10-27 16:14:29.125000+00:00,-41,81,14,downstairs,2
2021-10-27 16:14:29.156250+00:00,-34,77,10,downstairs,2
2021-10-27 16:14:29.187500+00:00,-23,55,8,downstairs,2
2021-10-27 16:14:29.218750+00:00,-13,42,11,downstairs,2
2021-10-27 16:14:29.250000+00:00,-6,38,20,downstairs,2
2021-10-27 16:14:29.281250+00:00,-6,35,22,downstairs,2
2021-10-27 16:14:29.312500+00:00,-15,24,18,downstairs,2
2021-10-27 16:14:29.343750+00:00,-23,20,12,downstairs,2
2021-10-27 16:14:29.375000+00:00,-26,23,9,downstairs,2
2021-10-27 16:14:29.406250+00:00,-26,36,3,downstairs,2
2021-10-27 16:14:29.437500+00:00,-26,44,3,downstairs,2
2021-10-27 16:14:29.468750+00:00,-22,67,4,downstairs,2
2021-10-27 16:14:29.500000+00:00,-18,78,2,downstairs,2
2021-10-27 16:14:29.531250+00:00,-10,101,0,downstairs,2
2021-10-27 16:14:29.562500+00:00,-7,127,1,downstairs,2
2021-10-27 16:14:29.593750+00:00,-10,127,2,downstairs,2
2021-10-27 16:14:29.625000+00:00,-13,120,-5,downstairs,2
2021-10-27 16:14:29.656250+00:00,-15,104,-6,downstairs,2
2021-10-27 16:14:29.687500+00:00,-14,86,-2,downstairs,2
2021-10-27 16:14:29.718750+00:00,-13,77,2,downstairs,2
2021-10-27 16:14:29.750000+00:00,-14,51,12,downstairs,2
2021-10-27 16:14:29.781250+00:00,-12,34,16,downstairs,2
2021-10-27 16:14:29.812500+00:00,-11,29,15,downstairs,2
2021-10-27 16:14:29.843750+00:00,-5,24,13,downstairs,2
2021-10-27 16:14:29.875000+00:00,-2,23,11,downstairs,2
2021-10-27 16:14:29.906250+00:00,-1,22,9,downstairs,2
2021-10-27 16:14:29.937500+00:00,-3,25,8,downstairs,2
2021-10-27 16:14:29.968750+00:00,-7,36,7,downstairs,2
2021-10-27 16:14:30+00:00,-10,55,5,downstairs,2
2021-10-27 16:14:30.031250+00:00,-12,66,4,downstairs,2
2021-10-27 16:14:30.062500+00:00,-13,81,0,downstairs,2
2021-10-27 16:14:30.093750+00:00,-13,87,-1,downstairs,2
2021-10-27 16:14:30.125000+00:00,-13,96,1,downstairs,2
2021-10-27 16:14:30.156250+00:00,-14,106,1,downstairs,2
2021-10-27 16:14:30.187500+00:00,-29,115,4,downstairs,2
2021-10-27 16:14:30.218750+00:00,-34,95,12,downstairs,2
2021-10-27 16:14:30.250000+00:00,-31,91,14,downstairs,2
2021-10-27 16:14:30.281250+00:00,-19,83,11,downstairs,2
2021-10-27 16:14:30.312500+00:00,-15,71,14,downstairs,2
2021-10-27 16:14:30.343750+00:00,-12,49,18,downstairs,2
2021-10-27 16:14:30.375000+00:00,-14,42,18,downstairs,2
2021-10-27 16:14:30.406250+00:00,-19,31,16,downstairs,2
2021-10-27 16:14:30.437500+00:00,-28,27,12,downstairs,2
2021-10-27 16:14:30.468750+00:00,-31,25,9,downstairs,2
2021-10-27 16:14:30.500000+00:00,-28,28,5,downstairs,2
2021-10-27 16:14:30.531250+00:00,-25,33,4,downstairs,2
2021-10-27 16:14:30.562500+00:00,-20,45,7,downstairs,2
2021-10-27 16:14:30.593750+00:00,-20,54,8,downstairs,2
2021-10-27 16:14:30.625000+00:00,-14,74,8,downstairs,2
