datetime,acc_x,acc_y,acc_z,subject_id,round,type,label
2021-12-08 14:51:34.687500+00:00,-29,29,44,3,1,MotionLess,sitting
2021-12-08 14:51:34.718750+00:00,-30,30,44,3,1,MotionLess,sitting
2021-12-08 14:51:34.750000+00:00,-30,30,44,3,1,MotionLess,sitting
2021-12-08 14:51:34.781250+00:00,-30,31,45,3,1,MotionLess,sitting
2021-12-08 14:51:34.812500+00:00,-30,32,45,3,1,MotionLess,sitting
2021-12-08 14:51:34.843750+00:00,-31,32,45,3,1,MotionLess,sitting
2021-12-08 14:51:34.875000+00:00,-32,33,46,3,1,MotionLess,sitting
2021-12-08 14:51:34.906250+00:00,-32,34,46,3,1,MotionLess,sitting
2021-12-08 14:51:34.937500+00:00,-32,34,45,3,1,MotionLess,sitting
2021-12-08 14:51:34.968750+00:00,-32,34,45,3,1,MotionLess,sitting
2021-12-08 14:51:35+00:00,-32,34,44,3,1,MotionLess,sitting
2021-12-08 14:51:35.031250+00:00,-32,34,44,3,1,MotionLess,sitting
2021-12-08 14:51:35.062500+00:00,-32,34,44,3,1,MotionLess,sitting
2021-12-08 14:51:35.093750+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:35.125000+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:35.156250+00:00,-32,36,45,3,1,MotionLess,sitting
2021-12-08 14:51:35.187500+00:00,-32,36,44,3,1,MotionLess,sitting
2021-12-08 14:51:35.218750+00:00,-32,37,44,3,1,MotionLess,sitting
2021-12-08 14:51:35.250000+00:00,-32,37,45,3,1,MotionLess,sitting
2021-12-08 14:51:35.281250+00:00,-31,37,44,3,1,MotionLess,sitting
2021-12-08 14:51:35.312500+00:00,-31,37,43,3,1,MotionLess,sitting
2021-12-08 14:51:35.343750+00:00,-31,36,43,3,1,MotionLess,sitting
2021-12-08 14:51:35.375000+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:35.406250+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:35.437500+00:00,-31,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:35.468750+00:00,-31,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:35.500000+00:00,-31,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:35.531250+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:35.562500+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:35.593750+00:00,-30,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:35.625000+00:00,-30,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:35.656250+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:35.687500+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:35.718750+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:35.750000+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:35.781250+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:35.812500+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:35.843750+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:35.875000+00:00,-31,36,44,3,1,MotionLess,sitting
2021-12-08 14:51:35.906250+00:00,-32,36,44,3,1,MotionLess,sitting
2021-12-08 14:51:35.937500+00:00,-31,36,44,3,1,MotionLess,sitting
2021-12-08 14:51:35.968750+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:36+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:36.031250+00:00,-31,36,44,3,1,MotionLess,sitting
2021-12-08 14:51:36.062500+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:36.093750+00:00,-30,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:36.125000+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:36.156250+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:36.187500+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:36.218750+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:36.250000+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:36.281250+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:36.312500+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:36.343750+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:36.375000+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:36.406250+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:36.437500+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:36.468750+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:36.500000+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:36.531250+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:36.562500+00:00,-31,36,43,3,1,MotionLess,sitting
2021-12-08 14:51:36.593750+00:00,-31,36,43,3,1,MotionLess,sitting
2021-12-08 14:51:36.625000+00:00,-31,36,43,3,1,MotionLess,sitting
2021-12-08 14:51:36.656250+00:00,-30,36,43,3,1,MotionLess,sitting
2021-12-08 14:51:36.687500+00:00,-30,36,44,3,1,MotionLess,sitting
2021-12-08 14:51:36.718750+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:36.750000+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:36.781250+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:36.812500+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:36.843750+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:36.875000+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:36.906250+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:36.937500+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:36.968750+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:37+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:37.031250+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:37.062500+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:37.093750+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:37.125000+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:37.156250+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:37.187500+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:37.218750+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:37.250000+00:00,-30,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:37.281250+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:37.312500+00:00,-31,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:37.343750+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:37.375000+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:37.406250+00:00,-31,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:37.437500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:37.468750+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:37.500000+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:37.531250+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:37.562500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:37.593750+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:37.625000+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:37.656250+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:37.687500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:37.718750+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:37.750000+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:37.781250+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:37.812500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:37.843750+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:37.875000+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:37.906250+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:37.937500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:37.968750+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:38+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:38.031250+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.062500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.093750+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.125000+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.156250+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.187500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.218750+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:38.250000+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:38.281250+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.312500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.343750+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.375000+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.406250+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.437500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.468750+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.500000+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.531250+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.562500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.593750+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:38.625000+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.656250+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:38.687500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.718750+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.750000+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.781250+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.812500+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.843750+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.875000+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.906250+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.937500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:38.968750+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:39+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:39.031250+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:39.062500+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:39.093750+00:00,-31,34,44,3,1,MotionLess,sitting
2021-12-08 14:51:39.125000+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:39.156250+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:39.187500+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:39.218750+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:39.250000+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:39.281250+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:39.312500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:39.343750+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:39.375000+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:39.406250+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:39.437500+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:39.468750+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:39.500000+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:39.531250+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:39.562500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:39.593750+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:39.625000+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:39.656250+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:39.687500+00:00,-31,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:39.718750+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:39.750000+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:39.781250+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:39.812500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:39.843750+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:39.875000+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:39.906250+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:39.937500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:39.968750+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:40+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.031250+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.062500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.093750+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:40.125000+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.156250+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:40.187500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.218750+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.250000+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.281250+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.312500+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.343750+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.375000+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.406250+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.437500+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.468750+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.500000+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.531250+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.562500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.593750+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.625000+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.656250+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.687500+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.718750+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.750000+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.781250+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.812500+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:40.843750+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.875000+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.906250+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.937500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:40.968750+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:41+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:41.031250+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:41.062500+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:41.093750+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:41.125000+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:41.156250+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:41.187500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:41.218750+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:41.250000+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:41.281250+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:41.312500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:41.343750+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:41.375000+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:41.406250+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:41.437500+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:41.468750+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:41.500000+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:41.531250+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:41.562500+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:41.593750+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:41.625000+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:41.656250+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:41.687500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:41.718750+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:41.750000+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:41.781250+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:41.812500+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:41.843750+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:41.875000+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:41.906250+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:41.937500+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:41.968750+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:42+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:42.031250+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:42.062500+00:00,-32,35,44,3,1,MotionLess,sitting
2021-12-08 14:51:42.093750+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:42.125000+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:42.156250+00:00,-31,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:42.187500+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:42.218750+00:00,-32,34,44,3,1,MotionLess,sitting
2021-12-08 14:51:42.250000+00:00,-31,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:42.281250+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:42.312500+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:42.343750+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:42.375000+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:42.406250+00:00,-32,35,43,3,1,MotionLess,sitting
2021-12-08 14:51:42.437500+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:42.468750+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:42.500000+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:42.531250+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 14:51:42.562500+00:00,-32,34,44,3,1,MotionLess,sitting
2021-12-08 14:51:42.593750+00:00,-32,34,43,3,1,MotionLess,sitting
2021-12-08 15:16:34+00:00,-10,8,63,7,1,InMotion,downstairs
2021-12-08 15:16:34.031250+00:00,-11,7,62,7,1,InMotion,downstairs
2021-12-08 15:16:34.062500+00:00,-9,15,64,7,1,InMotion,downstairs
2021-12-08 15:16:34.093750+00:00,-11,6,62,7,1,InMotion,downstairs
2021-12-08 15:16:34.125000+00:00,-9,10,63,7,1,InMotion,downstairs
2021-12-08 15:16:34.156250+00:00,-9,10,63,7,1,InMotion,downstairs
2021-12-08 15:16:34.187500+00:00,-11,8,61,7,1,InMotion,downstairs
2021-12-08 15:16:34.218750+00:00,-10,5,60,7,1,InMotion,downstairs
2021-12-08 15:16:34.250000+00:00,-9,9,61,7,1,InMotion,downstairs
2021-12-08 15:16:34.281250+00:00,-9,10,61,7,1,InMotion,downstairs
2021-12-08 15:16:34.312500+00:00,-10,9,61,7,1,InMotion,downstairs
2021-12-08 15:16:34.343750+00:00,-11,8,60,7,1,InMotion,downstairs
2021-12-08 15:16:34.375000+00:00,-13,9,59,7,1,InMotion,downstairs
2021-12-08 15:16:34.406250+00:00,-8,13,62,7,1,InMotion,downstairs
2021-12-08 15:16:34.437500+00:00,-6,11,62,7,1,InMotion,downstairs
2021-12-08 15:16:34.468750+00:00,-7,8,61,7,1,InMotion,downstairs
2021-12-08 15:16:34.500000+00:00,-13,8,61,7,1,InMotion,downstairs
2021-12-08 15:16:34.531250+00:00,-12,11,63,7,1,InMotion,downstairs
2021-12-08 15:16:34.562500+00:00,-6,11,61,7,1,InMotion,downstairs
2021-12-08 15:16:34.593750+00:00,-7,13,64,7,1,InMotion,downstairs
2021-12-08 15:16:34.625000+00:00,-9,12,62,7,1,InMotion,downstairs
2021-12-08 15:16:34.656250+00:00,-8,14,61,7,1,InMotion,downstairs
2021-12-08 15:16:34.687500+00:00,-7,15,61,7,1,InMotion,downstairs
2021-12-08 15:16:34.718750+00:00,-8,11,60,7,1,InMotion,downstairs
2021-12-08 15:16:34.750000+00:00,-9,12,59,7,1,InMotion,downstairs
2021-12-08 15:16:34.781250+00:00,-6,13,60,7,1,InMotion,downstairs
2021-12-08 15:16:34.812500+00:00,-5,13,61,7,1,InMotion,downstairs
2021-12-08 15:16:34.843750+00:00,-6,13,59,7,1,InMotion,downstairs
2021-12-08 15:16:34.875000+00:00,-5,13,57,7,1,InMotion,downstairs
2021-12-08 15:16:34.906250+00:00,-3,12,56,7,1,InMotion,downstairs
2021-12-08 15:16:34.937500+00:00,-5,13,62,7,1,InMotion,downstairs
2021-12-08 15:16:34.968750+00:00,1,15,65,7,1,InMotion,downstairs
2021-12-08 15:16:35+00:00,-3,27,51,7,1,InMotion,downstairs
2021-12-08 15:16:35.031250+00:00,-13,-15,34,7,1,InMotion,downstairs
2021-12-08 15:16:35.062500+00:00,0,22,50,7,1,InMotion,downstairs
2021-12-08 15:16:35.093750+00:00,-1,26,52,7,1,InMotion,downstairs
2021-12-08 15:16:35.125000+00:00,-1,27,48,7,1,InMotion,downstairs
2021-12-08 15:16:35.156250+00:00,-2,26,41,7,1,InMotion,downstairs
2021-12-08 15:16:35.187500+00:00,-5,26,39,7,1,InMotion,downstairs
2021-12-08 15:16:35.218750+00:00,-10,29,39,7,1,InMotion,downstairs
2021-12-08 15:16:35.250000+00:00,-11,30,39,7,1,InMotion,downstairs
2021-12-08 15:16:35.281250+00:00,-10,33,35,7,1,InMotion,downstairs
2021-12-08 15:16:35.312500+00:00,-14,43,37,7,1,InMotion,downstairs
2021-12-08 15:16:35.343750+00:00,-20,49,38,7,1,InMotion,downstairs
2021-12-08 15:16:35.375000+00:00,-14,56,33,7,1,InMotion,downstairs
2021-12-08 15:16:35.406250+00:00,-9,58,29,7,1,InMotion,downstairs
2021-12-08 15:16:35.437500+00:00,-4,66,27,7,1,InMotion,downstairs
2021-12-08 15:16:35.468750+00:00,-3,74,27,7,1,InMotion,downstairs
2021-12-08 15:16:35.500000+00:00,-8,84,24,7,1,InMotion,downstairs
2021-12-08 15:16:35.531250+00:00,-5,94,27,7,1,InMotion,downstairs
2021-12-08 15:16:35.562500+00:00,-11,95,25,7,1,InMotion,downstairs
2021-12-08 15:16:35.593750+00:00,-9,85,26,7,1,InMotion,downstairs
2021-12-08 15:16:35.625000+00:00,-17,82,22,7,1,InMotion,downstairs
2021-12-08 15:16:35.656250+00:00,-14,73,24,7,1,InMotion,downstairs
2021-12-08 15:16:35.687500+00:00,-13,69,25,7,1,InMotion,downstairs
2021-12-08 15:16:35.718750+00:00,-14,59,20,7,1,InMotion,downstairs
2021-12-08 15:16:35.750000+00:00,-10,53,16,7,1,InMotion,downstairs
2021-12-08 15:16:35.781250+00:00,-8,50,17,7,1,InMotion,downstairs
2021-12-08 15:16:35.812500+00:00,-14,52,16,7,1,InMotion,downstairs
2021-12-08 15:16:35.843750+00:00,-19,55,13,7,1,InMotion,downstairs
2021-12-08 15:16:35.875000+00:00,-19,64,17,7,1,InMotion,downstairs
2021-12-08 15:16:35.906250+00:00,-17,71,20,7,1,InMotion,downstairs
2021-12-08 15:16:35.937500+00:00,-19,85,13,7,1,InMotion,downstairs
2021-12-08 15:16:35.968750+00:00,-11,88,13,7,1,InMotion,downstairs
2021-12-08 15:16:36+00:00,-8,88,13,7,1,InMotion,downstairs
2021-12-08 15:16:36.031250+00:00,-5,88,10,7,1,InMotion,downstairs
2021-12-08 15:16:36.062500+00:00,-6,89,7,7,1,InMotion,downstairs
2021-12-08 15:16:36.093750+00:00,-5,81,4,7,1,InMotion,downstairs
2021-12-08 15:16:36.125000+00:00,-4,75,3,7,1,InMotion,downstairs
2021-12-08 15:16:36.156250+00:00,-8,65,2,7,1,InMotion,downstairs
2021-12-08 15:16:36.187500+00:00,-8,54,3,7,1,InMotion,downstairs
2021-12-08 15:16:36.218750+00:00,-9,48,3,7,1,InMotion,downstairs
2021-12-08 15:16:36.250000+00:00,-8,40,5,7,1,InMotion,downstairs
2021-12-08 15:16:36.281250+00:00,-9,36,5,7,1,InMotion,downstairs
2021-12-08 15:16:36.312500+00:00,-8,34,4,7,1,InMotion,downstairs
2021-12-08 15:16:36.343750+00:00,-5,36,5,7,1,InMotion,downstairs
2021-12-08 15:16:36.375000+00:00,-5,45,5,7,1,InMotion,downstairs
2021-12-08 15:16:36.406250+00:00,-8,54,5,7,1,InMotion,downstairs
2021-12-08 15:16:36.437500+00:00,-7,56,6,7,1,InMotion,downstairs
2021-12-08 15:16:36.468750+00:00,-6,57,8,7,1,InMotion,downstairs
2021-12-08 15:16:36.500000+00:00,-7,58,9,7,1,InMotion,downstairs
2021-12-08 15:16:36.531250+00:00,-8,58,6,7,1,InMotion,downstairs
2021-12-08 15:16:36.562500+00:00,-11,67,3,7,1,InMotion,downstairs
2021-12-08 15:16:36.593750+00:00,-20,89,11,7,1,InMotion,downstairs
2021-12-08 15:16:36.625000+00:00,-25,89,18,7,1,InMotion,downstairs
2021-12-08 15:16:36.656250+00:00,-24,85,18,7,1,InMotion,downstairs
2021-12-08 15:16:36.687500+00:00,-40,73,12,7,1,InMotion,downstairs
